event_id,machine_id,line_id,start_time,end_time,duration_min,cause_code,severity,shift_id,operator_name
1561,M25,L2,2024-03-08T17:54:00,2024-03-08T18:28:00,34,MATERIAL_JAM,LOW,EVENING,Riley
1562,M25,L2,2024-12-24T14:14:00,2024-12-24T14:51:00,37,MECH_FAILURE,LOW,EVENING,Riley
1563,M25,L2,2024-10-26T08:05:00,2024-10-26T09:34:00,89,MATERIAL_JAM,MEDIUM,MORNING,Riley
1564,M25,L2,2024-10-21T09:10:00,2024-10-21T10:14:00,64,MECH_FAILURE,HIGH,MORNING,Sam
1565,M25,L2,2024-02-15T14:24:00,2024-02-15T14:43:00,19,MECH_FAILURE,LOW,EVENING,Alex
1566,M25,L2,2024-08-15T16:29:00,2024-08-15T16:34:00,5,MATERIAL_JAM,LOW,EVENING,Alex
1567,M25,L2,2024-06-29T00:23:00,2024-06-29T00:59:00,36,CHANGEOVER_ISSUE,HIGH,NIGHT,Sam
1568,M25,L2,2024-02-25T06:11:00,2024-02-25T06:44:00,33,SENSOR_FAULT,LOW,MORNING,Jordan
1569,M25,L2,2024-09-30T07:39:00,2024-09-30T08:01:00,22,MATERIAL_JAM,LOW,MORNING,Jordan
1570,M25,L2,2024-10-09T14:40:00,2024-10-09T14:45:00,5,MECH_FAILURE,MEDIUM,EVENING,Riley
1571,M25,L2,2024-09-30T00:41:00,2024-09-30T01:44:00,63,MATERIAL_JAM,MEDIUM,NIGHT,Alex
1572,M25,L2,2024-03-14T15:12:00,2024-03-14T16:02:00,50,MECH_FAILURE,LOW,EVENING,Sam
1573,M25,L2,2024-12-26T00:33:00,2024-12-26T00:38:00,5,MATERIAL_JAM,HIGH,NIGHT,Sam
1574,M25,L2,2024-02-21T15:41:00,2024-02-21T16:13:00,32,MECH_FAILURE,HIGH,EVENING,Jordan
1575,M25,L2,2024-12-23T01:50:00,2024-12-23T02:16:00,26,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
1576,M25,L2,2024-12-31T07:37:00,2024-12-31T07:57:00,20,SENSOR_FAULT,LOW,MORNING,Morgan
1577,M25,L2,2024-08-12T06:15:00,2024-08-12T07:02:00,47,CHANGEOVER_ISSUE,MEDIUM,MORNING,Jordan
1578,M25,L2,2024-03-10T06:04:00,2024-03-10T07:06:00,62,MATERIAL_JAM,MEDIUM,MORNING,Jordan
1579,M25,L2,2024-11-27T00:41:00,2024-11-27T00:51:00,10,MECH_FAILURE,MEDIUM,NIGHT,Jordan
1580,M25,L2,2024-05-16T06:19:00,2024-05-16T07:40:00,81,MATERIAL_JAM,MEDIUM,MORNING,Jordan
1581,M25,L2,2024-04-27T23:19:00,2024-04-28T00:04:00,45,CHANGEOVER_ISSUE,LOW,NIGHT,Riley
1582,M25,L2,2024-01-24T14:18:00,2024-01-24T14:30:00,12,SENSOR_FAULT,MEDIUM,EVENING,Jordan
1583,M25,L2,2024-05-19T17:55:00,2024-05-19T18:12:00,17,MECH_FAILURE,LOW,EVENING,Taylor
1584,M25,L2,2024-02-02T09:45:00,2024-02-02T11:00:00,75,MECH_FAILURE,MEDIUM,MORNING,Riley
1585,M25,L2,2024-01-03T01:18:00,2024-01-03T01:50:00,32,CHANGEOVER_ISSUE,LOW,NIGHT,Sam
1586,M25,L2,2024-11-24T17:35:00,2024-11-24T17:45:00,10,MECH_FAILURE,MEDIUM,EVENING,Sam
1587,M25,L2,2024-08-27T23:50:00,2024-08-28T00:26:00,36,MECH_FAILURE,MEDIUM,NIGHT,Riley
1588,M25,L2,2024-05-29T08:40:00,2024-05-29T08:53:00,13,MATERIAL_JAM,MEDIUM,MORNING,Morgan
1589,M25,L2,2024-01-13T07:22:00,2024-01-13T07:57:00,35,MATERIAL_JAM,MEDIUM,MORNING,Alex
1590,M25,L2,2024-09-07T09:41:00,2024-09-07T10:38:00,57,MECH_FAILURE,MEDIUM,MORNING,Sam
1591,M25,L2,2024-08-26T14:21:00,2024-08-26T14:26:00,5,SENSOR_FAULT,LOW,EVENING,Jordan
1592,M25,L2,2024-06-12T14:16:00,2024-06-12T14:40:00,24,MATERIAL_JAM,LOW,EVENING,Riley
1593,M26,L2,2024-08-01T22:38:00,2024-08-01T23:04:00,26,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
1594,M26,L2,2024-12-03T23:26:00,2024-12-03T23:58:00,32,MATERIAL_JAM,MEDIUM,NIGHT,Riley
1595,M26,L2,2024-01-23T07:21:00,2024-01-23T07:26:00,5,MATERIAL_JAM,LOW,MORNING,Sam
1596,M26,L2,2024-07-14T23:40:00,2024-07-14T23:45:00,5,MECH_FAILURE,LOW,NIGHT,Riley
1597,M26,L2,2024-12-18T06:22:00,2024-12-18T06:54:00,32,SENSOR_FAULT,HIGH,MORNING,Riley
1598,M26,L2,2024-08-17T09:20:00,2024-08-17T09:29:00,9,MECH_FAILURE,HIGH,MORNING,Sam
1599,M26,L2,2024-04-10T15:51:00,2024-04-10T15:56:00,5,SENSOR_FAULT,LOW,EVENING,Jordan
1600,M26,L2,2024-05-23T15:12:00,2024-05-23T16:19:00,67,MATERIAL_JAM,MEDIUM,EVENING,Jordan
1601,M26,L2,2024-04-11T06:34:00,2024-04-11T07:22:00,48,CHANGEOVER_ISSUE,HIGH,MORNING,Alex
1602,M26,L2,2024-10-09T15:04:00,2024-10-09T15:51:00,47,MECH_FAILURE,MEDIUM,EVENING,Taylor
1603,M26,L2,2024-08-19T16:16:00,2024-08-19T16:21:00,5,MECH_FAILURE,LOW,EVENING,Alex
1604,M26,L2,2024-03-03T22:14:00,2024-03-03T23:13:00,59,SENSOR_FAULT,LOW,NIGHT,Alex
1605,M26,L2,2024-08-28T00:46:00,2024-08-28T01:08:00,22,MECH_FAILURE,MEDIUM,NIGHT,Sam
1606,M26,L2,2024-08-04T00:14:00,2024-08-04T00:33:00,19,MECH_FAILURE,MEDIUM,NIGHT,Jordan
1607,M26,L2,2024-06-07T14:11:00,2024-06-07T14:35:00,24,MECH_FAILURE,HIGH,EVENING,Jordan
1608,M26,L2,2024-01-22T22:54:00,2024-01-22T23:13:00,19,SENSOR_FAULT,LOW,NIGHT,Morgan
1609,M26,L2,2024-07-08T01:59:00,2024-07-08T02:54:00,55,SENSOR_FAULT,MEDIUM,NIGHT,Sam
1610,M26,L2,2024-10-25T17:08:00,2024-10-25T17:43:00,35,MATERIAL_JAM,LOW,EVENING,Taylor
1611,M26,L2,2024-01-29T09:59:00,2024-01-29T11:00:00,61,SENSOR_FAULT,MEDIUM,MORNING,Alex
1612,M26,L2,2024-01-12T23:09:00,2024-01-13T00:01:00,52,SENSOR_FAULT,LOW,NIGHT,Sam
1613,M26,L2,2024-03-08T01:01:00,2024-03-08T01:13:00,12,SENSOR_FAULT,MEDIUM,NIGHT,Sam
1614,M26,L2,2024-10-29T22:47:00,2024-10-29T23:44:00,57,MATERIAL_JAM,LOW,NIGHT,Riley
1615,M26,L2,2024-10-24T07:52:00,2024-10-24T08:20:00,28,MECH_FAILURE,LOW,MORNING,Riley
1616,M26,L2,2024-09-02T17:56:00,2024-09-02T18:07:00,11,CHANGEOVER_ISSUE,LOW,EVENING,Taylor
1617,M26,L2,2024-05-17T00:26:00,2024-05-17T00:44:00,18,SENSOR_FAULT,LOW,NIGHT,Taylor
1618,M26,L2,2024-04-10T00:59:00,2024-04-10T01:36:00,37,SENSOR_FAULT,LOW,NIGHT,Taylor
1619,M26,L2,2024-12-06T07:03:00,2024-12-06T07:39:00,36,MECH_FAILURE,LOW,MORNING,Jordan
1620,M26,L2,2024-02-06T06:16:00,2024-02-06T07:13:00,57,MATERIAL_JAM,MEDIUM,MORNING,Taylor
1621,M26,L2,2024-05-09T01:54:00,2024-05-09T02:17:00,23,MATERIAL_JAM,MEDIUM,NIGHT,Riley
1622,M26,L2,2024-04-12T23:55:00,2024-04-13T00:14:00,19,MATERIAL_JAM,MEDIUM,NIGHT,Sam
1623,M26,L2,2024-05-27T15:08:00,2024-05-27T15:30:00,22,MATERIAL_JAM,HIGH,EVENING,Alex
1624,M26,L2,2024-06-12T08:54:00,2024-06-12T09:19:00,25,CHANGEOVER_ISSUE,HIGH,MORNING,Riley
1625,M26,L2,2024-10-29T00:26:00,2024-10-29T00:31:00,5,MATERIAL_JAM,LOW,NIGHT,Sam
1626,M26,L2,2024-09-05T16:04:00,2024-09-05T17:31:00,87,MATERIAL_JAM,HIGH,EVENING,Morgan
1627,M26,L2,2024-09-14T06:24:00,2024-09-14T07:21:00,57,MATERIAL_JAM,LOW,MORNING,Alex
1628,M26,L2,2024-12-30T17:24:00,2024-12-30T18:02:00,38,CHANGEOVER_ISSUE,LOW,EVENING,Riley
1629,M26,L2,2024-02-25T16:42:00,2024-02-25T17:45:00,63,MECH_FAILURE,LOW,EVENING,Sam
1630,M26,L2,2024-08-12T22:53:00,2024-08-13T00:28:00,95,SENSOR_FAULT,MEDIUM,NIGHT,Sam
1631,M26,L2,2024-06-21T06:55:00,2024-06-21T07:43:00,48,MATERIAL_JAM,LOW,MORNING,Jordan
1632,M26,L2,2024-01-26T09:05:00,2024-01-26T09:43:00,38,MECH_FAILURE,MEDIUM,MORNING,Alex
1633,M26,L2,2024-03-09T09:45:00,2024-03-09T10:36:00,51,MATERIAL_JAM,MEDIUM,MORNING,Alex
1634,M26,L2,2024-06-18T17:24:00,2024-06-18T18:06:00,42,MATERIAL_JAM,LOW,EVENING,Jordan
1635,M26,L2,2024-08-03T01:45:00,2024-08-03T02:35:00,50,MATERIAL_JAM,LOW,NIGHT,Sam
1636,M26,L2,2024-06-26T17:36:00,2024-06-26T18:09:00,33,MECH_FAILURE,MEDIUM,EVENING,Taylor
1637,M26,L2,2024-11-12T16:33:00,2024-11-12T16:54:00,21,SENSOR_FAULT,MEDIUM,EVENING,Morgan
1638,M26,L2,2024-02-17T17:56:00,2024-02-17T19:00:00,64,MATERIAL_JAM,LOW,EVENING,Jordan
1639,M26,L2,2024-12-14T16:44:00,2024-12-14T17:00:00,16,MATERIAL_JAM,LOW,EVENING,Jordan
1640,M26,L2,2024-10-18T16:03:00,2024-10-18T16:55:00,52,CHANGEOVER_ISSUE,MEDIUM,EVENING,Morgan
1641,M26,L2,2024-07-26T17:47:00,2024-07-26T18:22:00,35,SENSOR_FAULT,LOW,EVENING,Alex
1642,M26,L2,2024-06-21T01:37:00,2024-06-21T01:42:00,5,MATERIAL_JAM,LOW,NIGHT,Riley
1643,M26,L2,2024-01-02T17:39:00,2024-01-02T17:44:00,5,MATERIAL_JAM,HIGH,EVENING,Taylor
1644,M26,L2,2024-01-15T22:22:00,2024-01-15T22:38:00,16,MECH_FAILURE,MEDIUM,NIGHT,Taylor
1645,M26,L2,2024-07-15T16:00:00,2024-07-15T16:28:00,28,MATERIAL_JAM,MEDIUM,EVENING,Jordan
1646,M26,L2,2024-01-07T08:00:00,2024-01-07T08:05:00,5,SENSOR_FAULT,LOW,MORNING,Jordan
1647,M26,L2,2024-03-01T00:22:00,2024-03-01T01:07:00,45,SENSOR_FAULT,MEDIUM,NIGHT,Jordan
1648,M26,L2,2024-10-16T23:50:00,2024-10-17T00:24:00,34,MECH_FAILURE,LOW,NIGHT,Sam
1649,M26,L2,2024-11-17T23:20:00,2024-11-18T00:03:00,43,MECH_FAILURE,LOW,NIGHT,Taylor
1650,M26,L2,2024-06-06T00:17:00,2024-06-06T01:12:00,55,SENSOR_FAULT,LOW,NIGHT,Jordan
1651,M26,L2,2024-01-10T07:31:00,2024-01-10T09:11:00,100,MECH_FAILURE,LOW,MORNING,Alex
1652,M26,L2,2024-03-28T14:54:00,2024-03-28T15:11:00,17,MECH_FAILURE,LOW,EVENING,Sam
1653,M26,L2,2024-10-18T01:50:00,2024-10-18T02:18:00,28,SENSOR_FAULT,LOW,NIGHT,Alex
1654,M26,L2,2024-05-18T09:55:00,2024-05-18T10:08:00,13,MECH_FAILURE,LOW,MORNING,Morgan
1655,M26,L2,2024-11-18T16:24:00,2024-11-18T17:25:00,61,MATERIAL_JAM,HIGH,EVENING,Jordan
1656,M26,L2,2024-11-19T09:12:00,2024-11-19T09:55:00,43,MATERIAL_JAM,MEDIUM,MORNING,Morgan
1657,M26,L2,2024-04-22T08:47:00,2024-04-22T09:50:00,63,MECH_FAILURE,HIGH,MORNING,Jordan
1658,M26,L2,2024-06-11T08:59:00,2024-06-11T09:56:00,57,MATERIAL_JAM,MEDIUM,MORNING,Jordan
1659,M26,L2,2024-11-04T08:05:00,2024-11-04T08:10:00,5,SENSOR_FAULT,LOW,MORNING,Riley
1660,M26,L2,2024-11-16T23:50:00,2024-11-17T00:37:00,47,MATERIAL_JAM,MEDIUM,NIGHT,Riley
1661,M26,L2,2024-01-31T01:22:00,2024-01-31T01:51:00,29,MATERIAL_JAM,LOW,NIGHT,Taylor
1662,M26,L2,2024-05-01T17:33:00,2024-05-01T18:26:00,53,MATERIAL_JAM,LOW,EVENING,Taylor
1663,M27,L2,2024-02-15T14:57:00,2024-02-15T15:19:00,22,MECH_FAILURE,LOW,EVENING,Sam
1664,M27,L2,2024-08-30T06:53:00,2024-08-30T07:48:00,55,MECH_FAILURE,MEDIUM,MORNING,Taylor
1665,M27,L2,2024-04-06T16:15:00,2024-04-06T16:51:00,36,MATERIAL_JAM,LOW,EVENING,Sam
1666,M27,L2,2024-09-04T01:03:00,2024-09-04T01:24:00,21,MATERIAL_JAM,LOW,NIGHT,Jordan
1667,M27,L2,2024-04-11T08:47:00,2024-04-11T09:54:00,67,MATERIAL_JAM,MEDIUM,MORNING,Alex
1668,M27,L2,2024-03-01T08:29:00,2024-03-01T08:58:00,29,MECH_FAILURE,LOW,MORNING,Jordan
1669,M27,L2,2024-06-19T14:32:00,2024-06-19T15:11:00,39,MECH_FAILURE,LOW,EVENING,Jordan
1670,M27,L2,2024-10-26T01:47:00,2024-10-26T01:52:00,5,MECH_FAILURE,MEDIUM,NIGHT,Morgan
1671,M27,L2,2024-05-18T01:34:00,2024-05-18T02:27:00,53,CHANGEOVER_ISSUE,HIGH,NIGHT,Jordan
1672,M27,L2,2024-01-06T09:32:00,2024-01-06T10:36:00,64,MATERIAL_JAM,LOW,MORNING,Riley
1673,M27,L2,2024-07-06T01:04:00,2024-07-06T01:11:00,7,SENSOR_FAULT,LOW,NIGHT,Taylor
1674,M27,L2,2024-09-21T09:23:00,2024-09-21T09:57:00,34,MECH_FAILURE,LOW,MORNING,Alex
1675,M27,L2,2024-05-30T23:17:00,2024-05-31T00:27:00,70,MECH_FAILURE,LOW,NIGHT,Taylor
1676,M27,L2,2024-12-11T09:54:00,2024-12-11T10:21:00,27,MATERIAL_JAM,LOW,MORNING,Taylor
1677,M27,L2,2024-08-24T16:46:00,2024-08-24T17:21:00,35,SENSOR_FAULT,HIGH,EVENING,Morgan
1678,M27,L2,2024-09-06T17:41:00,2024-09-06T18:17:00,36,CHANGEOVER_ISSUE,MEDIUM,EVENING,Alex
1679,M27,L2,2024-12-09T23:39:00,2024-12-09T23:44:00,5,SENSOR_FAULT,MEDIUM,NIGHT,Taylor
1680,M27,L2,2024-09-26T06:00:00,2024-09-26T06:05:00,5,MATERIAL_JAM,HIGH,MORNING,Jordan
1681,M27,L2,2024-10-06T15:21:00,2024-10-06T15:55:00,34,MECH_FAILURE,LOW,EVENING,Sam
1682,M27,L2,2024-05-25T17:30:00,2024-05-25T17:35:00,5,MATERIAL_JAM,MEDIUM,EVENING,Morgan
1683,M27,L2,2024-04-15T16:25:00,2024-04-15T18:08:00,103,SENSOR_FAULT,HIGH,EVENING,Riley
1684,M27,L2,2024-06-07T09:26:00,2024-06-07T10:14:00,48,SENSOR_FAULT,LOW,MORNING,Alex
1685,M27,L2,2024-12-14T01:46:00,2024-12-14T02:08:00,22,MATERIAL_JAM,HIGH,NIGHT,Sam
1686,M27,L2,2024-05-10T01:57:00,2024-05-10T02:19:00,22,SENSOR_FAULT,LOW,NIGHT,Alex
1687,M27,L2,2024-03-15T07:48:00,2024-03-15T08:16:00,28,MECH_FAILURE,MEDIUM,MORNING,Alex
1688,M27,L2,2024-12-15T01:48:00,2024-12-15T01:53:00,5,MECH_FAILURE,HIGH,NIGHT,Alex
1689,M27,L2,2024-07-13T00:48:00,2024-07-13T01:57:00,69,MECH_FAILURE,LOW,NIGHT,Sam
1690,M27,L2,2024-03-22T23:02:00,2024-03-22T23:11:00,9,MECH_FAILURE,MEDIUM,NIGHT,Jordan
1691,M27,L2,2024-04-01T07:06:00,2024-04-01T07:11:00,5,MECH_FAILURE,LOW,MORNING,Sam
1692,M27,L2,2024-11-22T22:38:00,2024-11-22T22:44:00,6,MECH_FAILURE,LOW,NIGHT,Taylor
1693,M27,L2,2024-06-01T17:25:00,2024-06-01T17:47:00,22,MECH_FAILURE,LOW,EVENING,Taylor
1694,M27,L2,2024-11-19T09:24:00,2024-11-19T10:33:00,69,MECH_FAILURE,LOW,MORNING,Jordan
1695,M27,L2,2024-04-21T00:46:00,2024-04-21T01:33:00,47,MATERIAL_JAM,LOW,NIGHT,Jordan
1696,M27,L2,2024-08-06T14:04:00,2024-08-06T15:31:00,87,SENSOR_FAULT,HIGH,EVENING,Taylor
1697,M27,L2,2024-01-03T15:36:00,2024-01-03T16:17:00,41,SENSOR_FAULT,MEDIUM,EVENING,Jordan
1698,M27,L2,2024-12-28T15:53:00,2024-12-28T16:44:00,51,MECH_FAILURE,LOW,EVENING,Alex
1699,M27,L2,2024-08-03T15:00:00,2024-08-03T15:44:00,44,MATERIAL_JAM,HIGH,EVENING,Taylor
1700,M27,L2,2024-01-09T06:50:00,2024-01-09T06:58:00,8,MECH_FAILURE,LOW,MORNING,Alex
1701,M27,L2,2024-09-24T09:20:00,2024-09-24T09:25:00,5,MECH_FAILURE,LOW,MORNING,Riley
1702,M27,L2,2024-11-27T22:55:00,2024-11-27T23:27:00,32,MATERIAL_JAM,LOW,NIGHT,Taylor
1703,M27,L2,2024-10-24T09:33:00,2024-10-24T09:38:00,5,MECH_FAILURE,LOW,MORNING,Sam
1704,M27,L2,2024-03-24T22:29:00,2024-03-24T22:50:00,21,MECH_FAILURE,LOW,NIGHT,Alex
1705,M27,L2,2024-02-12T17:38:00,2024-02-12T17:43:00,5,CHANGEOVER_ISSUE,HIGH,EVENING,Sam
1706,M27,L2,2024-07-22T06:44:00,2024-07-22T06:50:00,6,MATERIAL_JAM,MEDIUM,MORNING,Morgan
1707,M27,L2,2024-12-29T23:00:00,2024-12-29T23:16:00,16,SENSOR_FAULT,HIGH,NIGHT,Riley
1708,M27,L2,2024-04-05T15:45:00,2024-04-05T17:32:00,107,MATERIAL_JAM,MEDIUM,EVENING,Jordan
1709,M27,L2,2024-06-12T01:38:00,2024-06-12T02:01:00,23,MATERIAL_JAM,LOW,NIGHT,Riley
1710,M27,L2,2024-04-07T07:15:00,2024-04-07T08:08:00,53,MECH_FAILURE,HIGH,MORNING,Alex
1711,M27,L2,2024-03-13T15:16:00,2024-03-13T16:12:00,56,MECH_FAILURE,LOW,EVENING,Jordan
1712,M27,L2,2024-12-15T22:47:00,2024-12-15T23:51:00,64,SENSOR_FAULT,MEDIUM,NIGHT,Jordan
1713,M27,L2,2024-02-07T15:24:00,2024-02-07T15:29:00,5,MATERIAL_JAM,MEDIUM,EVENING,Jordan
1714,M27,L2,2024-06-30T17:00:00,2024-06-30T17:17:00,17,MATERIAL_JAM,MEDIUM,EVENING,Riley
1715,M27,L2,2024-02-03T09:04:00,2024-02-03T09:59:00,55,MATERIAL_JAM,LOW,MORNING,Alex
1716,M27,L2,2024-06-03T01:51:00,2024-06-03T02:53:00,62,MECH_FAILURE,HIGH,NIGHT,Alex
1717,M27,L2,2024-04-10T01:35:00,2024-04-10T02:31:00,56,SENSOR_FAULT,LOW,NIGHT,Jordan
1718,M27,L2,2024-04-09T00:21:00,2024-04-09T00:35:00,14,MATERIAL_JAM,LOW,NIGHT,Riley
1719,M27,L2,2024-06-26T00:18:00,2024-06-26T00:34:00,16,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
1720,M27,L2,2024-08-05T08:30:00,2024-08-05T09:40:00,70,SENSOR_FAULT,LOW,MORNING,Riley
1721,M28,L2,2024-11-12T01:51:00,2024-11-12T01:56:00,5,CHANGEOVER_ISSUE,LOW,NIGHT,Sam
1722,M28,L2,2024-05-08T17:19:00,2024-05-08T17:27:00,8,MATERIAL_JAM,LOW,EVENING,Morgan
1723,M28,L2,2024-08-04T01:49:00,2024-08-04T01:54:00,5,CHANGEOVER_ISSUE,LOW,NIGHT,Taylor
1724,M28,L2,2024-12-08T01:26:00,2024-12-08T01:53:00,27,CHANGEOVER_ISSUE,LOW,NIGHT,Jordan
1725,M28,L2,2024-12-16T00:41:00,2024-12-16T00:52:00,11,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Morgan
1726,M28,L2,2024-12-17T15:14:00,2024-12-17T16:15:00,61,CHANGEOVER_ISSUE,LOW,EVENING,Taylor
1727,M28,L2,2024-08-02T06:30:00,2024-08-02T06:47:00,17,MATERIAL_JAM,LOW,MORNING,Jordan
1728,M28,L2,2024-01-17T00:12:00,2024-01-17T01:26:00,74,MECH_FAILURE,HIGH,NIGHT,Taylor
1729,M28,L2,2024-09-21T00:41:00,2024-09-21T01:14:00,33,SENSOR_FAULT,HIGH,NIGHT,Taylor
1730,M28,L2,2024-03-18T14:49:00,2024-03-18T15:34:00,45,MATERIAL_JAM,MEDIUM,EVENING,Riley
1731,M28,L2,2024-07-29T15:20:00,2024-07-29T15:58:00,38,MECH_FAILURE,MEDIUM,EVENING,Jordan
1732,M28,L2,2024-06-16T00:17:00,2024-06-16T00:39:00,22,MATERIAL_JAM,MEDIUM,NIGHT,Alex
1733,M28,L2,2024-04-26T16:47:00,2024-04-26T16:52:00,5,MATERIAL_JAM,LOW,EVENING,Riley
1734,M28,L2,2024-09-20T01:24:00,2024-09-20T02:18:00,54,MECH_FAILURE,LOW,NIGHT,Jordan
1735,M28,L2,2024-05-25T07:55:00,2024-05-25T08:41:00,46,SENSOR_FAULT,HIGH,MORNING,Taylor
1736,M28,L2,2024-04-24T01:12:00,2024-04-24T01:39:00,27,MECH_FAILURE,LOW,NIGHT,Taylor
1737,M28,L2,2024-04-22T16:24:00,2024-04-22T17:04:00,40,MECH_FAILURE,MEDIUM,EVENING,Morgan
1738,M28,L2,2024-02-17T17:55:00,2024-02-17T18:43:00,48,CHANGEOVER_ISSUE,LOW,EVENING,Alex
1739,M28,L2,2024-10-11T14:59:00,2024-10-11T15:49:00,50,MECH_FAILURE,MEDIUM,EVENING,Jordan
1740,M28,L2,2024-11-17T01:32:00,2024-11-17T02:48:00,76,MECH_FAILURE,LOW,NIGHT,Riley
1741,M28,L2,2024-07-08T08:53:00,2024-07-08T09:31:00,38,MATERIAL_JAM,MEDIUM,MORNING,Riley
1742,M28,L2,2024-03-10T01:04:00,2024-03-10T01:24:00,20,MATERIAL_JAM,MEDIUM,NIGHT,Riley
1743,M28,L2,2024-05-23T00:27:00,2024-05-23T00:32:00,5,SENSOR_FAULT,LOW,NIGHT,Jordan
1744,M28,L2,2024-07-24T08:34:00,2024-07-24T09:22:00,48,SENSOR_FAULT,MEDIUM,MORNING,Alex
1745,M28,L2,2024-12-18T22:42:00,2024-12-18T23:25:00,43,MECH_FAILURE,LOW,NIGHT,Taylor
1746,M28,L2,2024-05-10T14:47:00,2024-05-10T15:55:00,68,SENSOR_FAULT,LOW,EVENING,Taylor
1747,M28,L2,2024-01-23T06:04:00,2024-01-23T06:11:00,7,MATERIAL_JAM,LOW,MORNING,Morgan
1748,M28,L2,2024-11-23T01:03:00,2024-11-23T01:43:00,40,MATERIAL_JAM,LOW,NIGHT,Alex
1749,M28,L2,2024-05-20T22:27:00,2024-05-20T22:43:00,16,CHANGEOVER_ISSUE,LOW,NIGHT,Jordan
1750,M28,L2,2024-03-14T00:49:00,2024-03-14T01:35:00,46,MATERIAL_JAM,MEDIUM,NIGHT,Jordan
1751,M28,L2,2024-03-22T06:07:00,2024-03-22T06:48:00,41,MATERIAL_JAM,MEDIUM,MORNING,Morgan
1752,M28,L2,2024-08-26T07:44:00,2024-08-26T08:35:00,51,MECH_FAILURE,LOW,MORNING,Riley
1753,M28,L2,2024-03-12T09:07:00,2024-03-12T09:46:00,39,MECH_FAILURE,HIGH,MORNING,Taylor
1754,M28,L2,2024-01-14T17:54:00,2024-01-14T18:27:00,33,MATERIAL_JAM,MEDIUM,EVENING,Sam
1755,M28,L2,2024-04-17T15:52:00,2024-04-17T16:50:00,58,MECH_FAILURE,MEDIUM,EVENING,Jordan
1756,M28,L2,2024-01-18T08:42:00,2024-01-18T09:11:00,29,MATERIAL_JAM,MEDIUM,MORNING,Riley
1757,M28,L2,2024-07-28T09:26:00,2024-07-28T09:57:00,31,MATERIAL_JAM,LOW,MORNING,Jordan
1758,M28,L2,2024-02-14T00:53:00,2024-02-14T01:35:00,42,MATERIAL_JAM,MEDIUM,NIGHT,Sam
1759,M28,L2,2024-04-06T07:22:00,2024-04-06T07:45:00,23,CHANGEOVER_ISSUE,MEDIUM,MORNING,Taylor
1760,M28,L2,2024-05-26T16:48:00,2024-05-26T17:30:00,42,SENSOR_FAULT,LOW,EVENING,Morgan
1761,M28,L2,2024-09-23T23:45:00,2024-09-24T00:18:00,33,SENSOR_FAULT,LOW,NIGHT,Sam
1762,M28,L2,2024-10-12T14:31:00,2024-10-12T14:36:00,5,MECH_FAILURE,LOW,EVENING,Jordan
1763,M28,L2,2024-08-01T23:41:00,2024-08-02T00:31:00,50,MATERIAL_JAM,HIGH,NIGHT,Alex
1764,M28,L2,2024-05-30T06:54:00,2024-05-30T07:23:00,29,MECH_FAILURE,LOW,MORNING,Taylor
1765,M28,L2,2024-12-16T09:35:00,2024-12-16T10:59:00,84,MECH_FAILURE,MEDIUM,MORNING,Alex
1766,M28,L2,2024-12-24T09:34:00,2024-12-24T10:11:00,37,MATERIAL_JAM,LOW,MORNING,Taylor
1767,M28,L2,2024-12-04T07:06:00,2024-12-04T07:56:00,50,MECH_FAILURE,MEDIUM,MORNING,Jordan
1768,M28,L2,2024-03-11T08:57:00,2024-03-11T09:28:00,31,MATERIAL_JAM,HIGH,MORNING,Taylor
1769,M28,L2,2024-04-08T01:15:00,2024-04-08T01:26:00,11,SENSOR_FAULT,HIGH,NIGHT,Sam
1770,M28,L2,2024-08-09T15:36:00,2024-08-09T16:29:00,53,MECH_FAILURE,HIGH,EVENING,Riley
1771,M28,L2,2024-11-29T01:43:00,2024-11-29T02:42:00,59,MECH_FAILURE,LOW,NIGHT,Riley
1772,M28,L2,2024-03-05T16:12:00,2024-03-05T16:41:00,29,MECH_FAILURE,HIGH,EVENING,Jordan
1773,M28,L2,2024-08-29T06:27:00,2024-08-29T06:32:00,5,MECH_FAILURE,LOW,MORNING,Morgan
1774,M28,L2,2024-09-04T16:53:00,2024-09-04T18:21:00,88,SENSOR_FAULT,MEDIUM,EVENING,Sam
1775,M28,L2,2024-10-18T01:59:00,2024-10-18T02:43:00,44,SENSOR_FAULT,LOW,NIGHT,Jordan
1776,M28,L2,2024-03-26T14:22:00,2024-03-26T15:02:00,40,MECH_FAILURE,LOW,EVENING,Taylor
1777,M29,L2,2024-04-07T08:54:00,2024-04-07T09:26:00,32,MECH_FAILURE,LOW,MORNING,Alex
1778,M29,L2,2024-02-26T23:26:00,2024-02-27T00:14:00,48,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Jordan
1779,M29,L2,2024-07-08T17:11:00,2024-07-08T17:16:00,5,CHANGEOVER_ISSUE,HIGH,EVENING,Sam
1780,M29,L2,2024-03-26T17:02:00,2024-03-26T17:34:00,32,MATERIAL_JAM,MEDIUM,EVENING,Sam
1781,M29,L2,2024-11-06T00:46:00,2024-11-06T01:34:00,48,MATERIAL_JAM,HIGH,NIGHT,Riley
